ArticleId,Labels
71485,103
71486,103
71487,103
71488,49
71489,103
71490,103
71491,103
71492,103
71493,9 103 113
71494,103
71495,103
71496,47
71497,103
71498,103
71499,45
71500,103
71501,103
71502,103
71503,103
71504,2
71505,103
71506,136
71507,103
71508,103
71509,103
71510,103
71511,103
71512,103
71513,103
71514,103
71515,103
71516,103
71517,186
71518,47 186
71519,47
71520,103
71521,103
71522,103
71523,103
71524,103
71525,103
71526,42 103 186
71527,49
71528,49
71529,103
71530,103
71531,103
71532,103
71533,58
71534,103
71535,103
71536,103
71537,103
71538,103
71539,103
71540,103
71541,103
71542,103
71543,49
71544,103
71545,195
71546,101
71547,103
71548,103
71549,103
71550,103
71551,103
71552,103
71553,103
71554,103
71555,103
71556,103
71557,49 166
71558,167
71559,103
71560,103
71561,103
71562,103
71563,103
71564,49 178
71565,49
71566,103
71567,103
71568,103
71569,9 103 195
71570,103
71571,81
71572,103
71573,103
71574,103
71575,195
71576,103
71577,103
71578,103
71579,186
71580,103
71581,103
71582,195
71583,195
71584,195
71585,103
71586,103
71587,195
71588,103
71589,103
71590,103
71591,103
71592,103
71593,103
71594,103
71595,103
71596,103
71597,103
71598,103
71599,103
71600,103
71601,103
71602,103
71603,103
71604,103
71605,103
71606,103
71607,195
71608,103
71609,103
71610,103
71611,103
71612,103
71613,103
71614,103
71615,103
71616,103
71617,103
71618,195
71619,195
71620,103
71621,103
71622,195
71623,103
71624,103
71625,103
71626,103
71627,103
71628,103
71629,103
71630,103
71631,193
71632,193
71633,103
71634,103
71635,103
71636,103
71637,103
71638,193
71639,103
71640,103
71641,103
71642,103
71643,193
71644,103
71645,103
71646,195
71647,103
71648,11
71649,103
71650,195
71651,103
71652,103
71653,193
71654,195
71655,193
71656,103
71657,103
71658,81
71659,103
71660,103
71661,61
71662,103
71663,193
71664,103
71665,103
71666,49
71667,193
71668,195
71669,103
71670,103
71671,103
71672,195
71673,195
71674,195
71675,103
71676,195
71677,49
71678,193
71679,193
71680,195
71681,103
71682,195
71683,103
71684,11
71685,195
71686,11
71687,103
71688,193
71689,186
71690,103
71691,117
71692,103
71693,103
71694,9 103 195
71695,103
71696,103
71697,103
71698,101
71699,103 113
71700,166
71701,103
71702,103
71703,103
71704,103
71705,103
71706,195
71707,103
71708,103
71709,103
71710,103
71711,103
71712,103
71713,193
71714,49
71715,25
71716,86 193
71717,103
71718,61
71719,193
71720,103
71721,103
71722,49
71723,195
71724,103
71725,186
71726,103
71727,103
71728,103
71729,103
71730,103
71731,103
71732,103
71733,103
71734,103
71735,103
71736,103
71737,103
71738,103
71739,186
71740,103
71741,103
71742,103
71743,103
71744,103
71745,103
71746,103
71747,49
71748,103
71749,103
71750,103
71751,103
71752,103
71753,103
71754,103
71755,103
71756,103
71757,167
71758,103
71759,103
71760,117
71761,103
71762,103
71763,103
71764,117
71765,195
71766,103
71767,103
71768,103
71769,103
71770,2
71771,103
71772,103
71773,162
71774,117
71775,103
71776,120
71777,120
71778,103
71779,117
71780,103
71781,152
71782,152
71783,61
71784,152
71785,103
71786,58
71787,186
71788,49
71789,103
71790,103
71791,103
71792,103
71793,103
71794,103
71795,103
71796,103
71797,103
71798,103
71799,103
71800,103
71801,103
71802,103
71803,103
71804,103
71805,103
71806,103
71807,103
71808,103
71809,103
71810,103
71811,103
71812,103
71813,103
71814,103
71815,103
71816,195
71817,103
71818,103
71819,103
71820,195
71821,195
71822,103
71823,186
71824,181 186
71825,183 185 186
71826,103
71827,103
71828,181
71829,103
71830,103
71831,186
71832,103
71833,86 193
71834,103
71835,49
71836,103
71837,103
71838,9 42 103
71839,103
71840,113
71841,103
71842,186
71843,123
71844,103
71845,103
71846,103
71847,103
71848,103
71849,103
71850,103
71851,103
71852,103
71853,103
71854,103
71855,103
71856,103
71857,103
71858,103
71859,103
71860,103
71861,186
71862,103
71863,103
71864,193
71865,193
71866,103
71867,47 186
71868,103
71869,103
71870,103
71871,9 42 103
71872,196
71873,103
71874,103
71875,152
71876,103
71877,103
71878,103
71879,103
71880,103
71881,103
71882,186
71883,103
71884,103
71885,103
71886,103
71887,103
71888,103
71889,103
71890,103
71891,103
71892,103
71893,103
71894,103
71895,103
71896,103
71897,152
71898,152
71899,103
71900,103
71901,103
71902,103
71903,103
71904,103
71905,103
71906,103
71907,152
71908,103
71909,103
71910,103
71911,103
71912,103
71913,103
71914,103
71915,103
71916,103
71917,103
71918,9 103 113
71919,103
71920,103
71921,103
71922,103
71923,103
71924,175
71925,103
71926,103
71927,103
71928,81
71929,186
71930,103
71931,103
71932,200
71933,103
71934,81
71935,81
71936,2
71937,138
71938,103
71939,186
71940,200
71941,103
71942,103
71943,103
71944,103
71945,2
71946,103
71947,9 103 186
71948,103
71949,186
71950,103
71951,45
71952,200
71953,45
71954,181
71955,200
71956,103
71957,120
71958,103
71959,103
71960,120
71961,152
71962,103
71963,103
71964,51
71965,103
71966,81
71967,9 103 186
71968,200
71969,103
71970,103
71971,103
71972,103
71973,200
71974,103
71975,200
71976,162
71977,45
71978,9 103
71979,103
71980,103
71981,195
71982,103
71983,162
71984,98
71985,2
71986,162
71987,103
71988,103
71989,103
71990,167 186
71991,45
71992,103
71993,47
71994,2
71995,103
71996,45
71997,103
71998,103
71999,45 200
72000,200
72001,45 200
72002,45
72003,103
72004,103
72005,103
72006,103
72007,103
72008,47
72009,49
72010,49
72011,103
72012,45
72013,175 181
72014,45 200
72015,103
72016,103
72017,103
72018,103
72019,200
72020,103
72021,103
72022,2
72023,103
72024,103
72025,2 103
72026,9 103
72027,103
72028,2
72029,103
72030,49
72031,103
72032,103
72033,103
72034,2
72035,103
72036,103
72037,186
72038,186
72039,42 103
72040,103
72041,8
72042,103
72043,103
72044,103
72045,103
72046,103
72047,103
72048,103
72049,103
72050,103
72051,103
72052,118
72053,103
72054,200
72055,200
72056,34
72057,45
72058,45
72059,51 120
72060,103
72061,103
72062,175
72063,103
72064,120
72065,103
72066,103
72067,103
72068,103
72069,103
72070,113
72071,103
72072,9 42 103
72073,186
72074,42 103
72075,103
72076,103
72077,45
72078,103
72079,103
72080,51
72081,103
72082,103
72083,25
72084,175
72085,103
72086,25
72087,25
72088,175
72089,103
72090,103
72091,162
72092,138
72093,120
72094,45
72095,103
72096,98
72097,47
72098,103
72099,103
72100,47
72101,103
72102,103
72103,103
72104,103
72105,103
72106,78 162
72107,162
72108,103
72109,103
72110,103
72111,103
72112,45
72113,103
72114,2
72115,103
72116,186
72117,103
72118,103
72119,103
72120,45
72121,103
72122,45
72123,200
72124,103
72125,103
72126,103
72127,200
72128,103
72129,103
72130,81
72131,81
72132,81
72133,103
72134,103
72135,2
72136,9 103
72137,103
72138,103
72139,103
72140,103
72141,186
72142,103
72143,103
72144,103
72145,152
72146,103
72147,167
72148,103
72149,103
72150,200
72151,64
72152,200
72153,103
72154,103
72155,45
72156,103
72157,103
72158,103
72159,200
72160,175
72161,103
72162,103
72163,49
72164,103
72165,200
72166,103
72167,103
72168,103
72169,103
72170,186
72171,103
72172,103
72173,103
72174,45
72175,103
72176,103
72177,103
72178,103
72179,103
72180,103
72181,200
72182,103
72183,103
72184,200
72185,200
72186,200
72187,98
72188,103
72189,103
72190,103
72191,103
72192,103
72193,103
72194,113
72195,81
72196,81
72197,81
72198,81
72199,103
72200,103
72201,103
72202,103
72203,186
72204,162
72205,103
72206,167
72207,2
72208,103
72209,103
72210,103
72211,200
72212,200
72213,103
72214,103
72215,195
72216,200
72217,103
72218,103
72219,103
72220,2
72221,103
72222,103 113
72223,103
72224,49
72225,117
72226,8
72227,138
72228,103
72229,103
72230,103
72231,103
72232,103
72233,103
72234,103
72235,103
72236,103
72237,103
72238,2
72239,103
72240,103
72241,81
72242,103
72243,45 181
72244,47 186
72245,167
72246,120
72247,47
72248,26
72249,120
72250,103
72251,103
72252,103
72253,103
72254,103
72255,2
72256,103
72257,49
72258,167
72259,2
72260,152
72261,47
72262,36
72263,103
72264,45
72265,103
72266,200
72267,138
72268,103
72269,2
72270,103
72271,200
72272,103
72273,200
72274,200
72275,103
72276,103
72277,103
72278,103
72279,138
72280,103
72281,200
72282,200
72283,61
72284,81
72285,103
72286,103
72287,200
72288,138
72289,103
72290,103
72291,103
72292,103
72293,103
72294,103
72295,103
72296,175
72297,45 167
72298,103
72299,34
72300,64
72301,181
72302,2
72303,152
72304,45 103
72305,103
72306,103
72307,51 181
72308,103
72309,181
72310,181
72311,103
72312,103
72313,103
72314,103
72315,103
72316,186
72317,200
72318,103
72319,103
72320,103
72321,138
72322,103
72323,103
72324,103
72325,103
72326,103
72327,103
72328,103
72329,103
72330,103
72331,36
72332,200
72333,200
72334,103
72335,103
72336,103
72337,103
72338,181
72339,103
72340,200
72341,103
72342,103
72343,103
72344,103
72345,162
72346,103
72347,34
72348,103
72349,103
72350,103
72351,167
72352,103
72353,34 36
72354,103
72355,47
72356,47 186
72357,167
72358,2
72359,103
72360,103
72361,103
72362,183 185 186
72363,103
72364,103
72365,103
72366,103
72367,103
72368,103
72369,45 181
72370,103
72371,200
72372,103
72373,103
72374,36
72375,103
72376,103
72377,177
72378,200
72379,200
72380,200
72381,103
72382,200
72383,45
72384,103
72385,200
72386,103
72387,200
72388,103
72389,103
72390,103
72391,103
72392,103
72393,200
72394,162
72395,103
72396,103
72397,9 103
72398,200
72399,103
72400,103
72401,103
72402,152
72403,162
72404,103
72405,103
72406,103
72407,103
72408,103
72409,103
72410,103
72411,103
72412,9 103
72413,138
72414,200
72415,200
72416,200
72417,103
72418,103
72419,81 138
72420,103
72421,103
72422,103
72423,186
72424,103
72425,103
72426,200
72427,200
72428,103
72429,200
72430,103
72431,64
72432,200
72433,103
72434,103
72435,103
72436,103
72437,103
72438,103
72439,103
72440,103
72441,103
72442,103
72443,45 181
72444,103
72445,103
72446,103
72447,45 175
72448,103
72449,103
72450,2
72451,103
72452,45 103
72453,186
72454,103
72455,81 136
72456,49
72457,81
72458,138
72459,103
72460,49 167
72461,103
72462,81
72463,103
72464,103
72465,200
72466,103
72467,103
72468,47
72469,103
72470,103
72471,45
72472,103
72473,9 45 103
72474,103
72475,103
72476,103
72477,200
72478,200
72479,200
72480,103
72481,81 136
72482,81
72483,103
72484,103
72485,103
72486,200
72487,103
72488,103
72489,2
72490,103
72491,103
72492,103
72493,103
72494,113
72495,45
72496,103
72497,103
72498,103
72499,103
72500,36
72501,45
72502,103
72503,45
72504,200
72505,103
72506,200
72507,81
72508,103
72509,200
72510,103
72511,103
72512,103
72513,103
72514,103
72515,113
72516,162
72517,200
72518,133
72519,103
72520,103
72521,103
72522,2
72523,103
72524,113
72525,2
72526,103
72527,103
72528,103
72529,103
72530,186
72531,36
72532,186
72533,103
72534,103
72535,200
72536,103
72537,103
72538,200
72539,103
72540,103
72541,103
72542,138
72543,186
72544,103
72545,45 200
72546,103
72547,103
72548,42 103
72549,103
72550,200
72551,103
72552,138
72553,103
72554,103
72555,200
72556,103
72557,103
72558,200
72559,103
72560,162
72561,42 103
72562,200
72563,103
72564,103
72565,200
72566,103
72567,200
72568,186
72569,103
72570,103
72571,103
72572,200
72573,113
72574,103
72575,45
72576,103
72577,200
72578,45
72579,103
72580,200
72581,200
72582,200
72583,103
72584,103
72585,8 170
72586,103
72587,103
72588,103
72589,103
72590,103
72591,103
72592,61
72593,103
72594,103
72595,103
72596,103
72597,103
72598,103
72599,103
72600,103
72601,103
72602,103
72603,103
72604,103
72605,2 138
72606,200
72607,103
72608,103
72609,103
72610,103
72611,45
72612,103
72613,81
72614,103
72615,49
72616,103
72617,49
72618,200
72619,103
72620,200
72621,200
72622,103
72623,103
72624,103
72625,200
72626,186
72627,103
72628,103
72629,35 49
72630,103
72631,170
72632,200
72633,103
72634,103
72635,103
72636,103
72637,200
72638,103
72639,103
72640,42 103
72641,2
72642,103
72643,103
72644,47
72645,183 185 186
72646,103
72647,45
72648,103
72649,103
72650,103
72651,200
72652,103
72653,103
72654,2
72655,49
72656,200
72657,103
72658,103
72659,200
72660,103
72661,103
72662,200
72663,200
72664,200
72665,103
72666,200
72667,103
72668,200
72669,103
72670,64
72671,103
72672,103
72673,200
72674,200
72675,103
72676,103
72677,200
72678,200
72679,103
72680,103
72681,45 103
72682,2
72683,103
72684,200
72685,42 103 175
72686,103
72687,200
72688,200
72689,103
72690,34
72691,162
72692,103
72693,81
72694,138
72695,103
72696,103
72697,200
72698,9 42 103
72699,103
72700,103
72701,186
72702,42 103
72703,103
72704,175
72705,103
72706,64
72707,200
72708,103
72709,113
72710,61
72711,103
72712,120
72713,103
72714,2
72715,167
72716,103
72717,103
72718,103
72719,81
72720,103
72721,103
72722,103
72723,103
72724,45 181
72725,103
72726,103
72727,200
72728,167
72729,103
72730,103
72731,81
72732,103
72733,103
72734,181
72735,103
72736,103
72737,8
72738,8
72739,103
72740,103
72741,103
72742,103
72743,45
72744,103
72745,103
72746,103
72747,103
72748,49
72749,47
72750,9 42 103
72751,167
72752,103
72753,103
72754,103
72755,103
72756,103
72757,200
72758,200
72759,103
72760,51
72761,200
72762,9 103
72763,167
72764,103
72765,186
72766,103
72767,103
72768,9 42 103
72769,103
72770,103
72771,186
72772,45 167
72773,103
72774,138
72775,81
72776,103
72777,32
72778,103
72779,103
72780,103
72781,200
72782,103
72783,103
72784,103
72785,103
72786,177
72787,103
72788,103
72789,103
72790,103
72791,103
72792,103
72793,103
72794,103
72795,103
72796,103
72797,162
72798,103
72799,103
72800,103
72801,103
72802,103
72803,81
72804,152
72805,103
72806,103
72807,36
72808,103
72809,107
72810,200
72811,103
72812,200
72813,103
72814,32 36
72815,2
72816,103
72817,103
72818,103
72819,103
72820,103
72821,2
72822,103
72823,81 136
72824,81
72825,103
72826,103
72827,138
72828,25
72829,45
72830,103
72831,103
72832,138
72833,103
72834,103
72835,103
72836,103
72837,103
72838,2
72839,45
72840,103
72841,186
72842,49
72843,81
72844,103
72845,103
72846,103
72847,103
72848,32
72849,103
72850,103
72851,86 193
72852,36
72853,103
72854,103
72855,103
72856,103
72857,167
72858,123
72859,103
72860,103
72861,103
72862,103
72863,118
72864,103
72865,103
72866,103
72867,167
72868,103
72869,103
72870,103
72871,167
72872,103
72873,167
72874,103
72875,103
72876,103
72877,103
72878,36
72879,103
72880,103
72881,103
72882,36
72883,103
72884,103
72885,103
72886,103
72887,152
72888,8 180
72889,8
72890,8
72891,103
72892,103
72893,103
72894,103
72895,103
72896,103
72897,36
72898,103
72899,103
72900,103
72901,103
72902,200
72903,45 181
72904,45
72905,45
72906,103
72907,45
72908,45
72909,103
72910,103
72911,2
72912,45
72913,2
72914,103
72915,81 136
72916,81
72917,36
72918,103
72919,200
72920,103
72921,103
72922,8
72923,170
72924,8
72925,36
72926,103
72927,167
72928,49
72929,103
72930,103
72931,103
72932,8
72933,103
72934,103
72935,103
72936,167
72937,103
72938,103
72939,103
72940,200
72941,103
72942,103
72943,103
72944,200
72945,103
72946,103
72947,9 103
72948,45
72949,167
72950,103
72951,103
72952,193
72953,103
72954,103
72955,198
72956,103
72957,64
72958,103
72959,2
72960,34
72961,103
72962,32 36
72963,36
72964,30
72965,103
72966,136
72967,200
72968,200
72969,103
72970,103
72971,61
72972,103
72973,103
72974,103
72975,200
72976,103
72977,103
72978,200
72979,175
72980,175
72981,30 175
72982,2
72983,103
72984,103
72985,103
72986,103
72987,45 200
72988,47
72989,36
72990,103
72991,103
72992,45
72993,45
72994,45
72995,30
72996,34
72997,103
72998,45
72999,103
73000,103
73001,81
73002,78 153 162
73003,103
73004,103
73005,103
73006,103
73007,98
73008,49
73009,9 103
73010,2
73011,103
73012,103
73013,103
73014,103
73015,81
73016,200
73017,45
73018,200
73019,103
73020,81
73021,103
73022,103
73023,103
73024,49
73025,103
73026,103
73027,103
73028,103
73029,2
73030,103
73031,103
73032,9 103
73033,103
73034,103
73035,103
73036,103
73037,103
73038,103
73039,2
73040,103
73041,103
73042,103
73043,138
73044,200
73045,200
73046,103 200
73047,200
73048,200
73049,200
73050,103
73051,200
73052,200
73053,113
73054,103
73055,200
73056,2
73057,47
73058,103
73059,2
73060,200
73061,200
73062,103
73063,103
73064,103
73065,200
73066,177 200
73067,200
73068,200
73069,200
73070,200
73071,200
73072,200
73073,200
73074,200
73075,200
73076,200
73077,200
73078,103
73079,103
73080,200
73081,200
73082,200
73083,200
73084,200
73085,2
73086,103
73087,103
73088,200
73089,103
73090,45
73091,45
73092,103
73093,45
73094,200
73095,103 200
73096,177 200
73097,45 200
73098,45 181
73099,200
73100,103
73101,81
73102,45 175
73103,200
73104,103
73105,200
73106,45
73107,200
73108,200
73109,103
73110,103
73111,81
73112,81
73113,45
73114,103
73115,103
73116,200
73117,200
73118,81
73119,103
73120,136
73121,103
73122,2
73123,103
73124,200
73125,103
73126,81
73127,200
73128,81
73129,200
73130,200
73131,200
73132,170
73133,103
73134,103
73135,200
73136,200
73137,200
73138,200
73139,103
73140,103
73141,180
73142,103
73143,103
73144,103
73145,103
73146,103
73147,103
73148,8
73149,103
73150,162
73151,103
73152,103
73153,103
73154,81
73155,103
73156,103
73157,2
73158,103
73159,103
73160,81
73161,152
73162,103
73163,81
73164,103
73165,103
73166,103
73167,103
73168,103
73169,162
73170,103
73171,103
73172,42 103
73173,103
73174,186
73175,103
73176,47
73177,162
73178,103
73179,45
73180,103
73181,78 162
73182,45 181
73183,103
73184,45
73185,103
73186,103
73187,103
73188,103
73189,30
73190,45 200
73191,45
73192,181
73193,103
73194,103
73195,103
73196,162
73197,118
73198,45
73199,103
73200,103
73201,200
73202,49
73203,200
73204,200
73205,200
73206,200
73207,2
73208,103
73209,103
73210,103
73211,103
73212,113
73213,175
73214,200
73215,113
73216,103
73217,200
73218,167
73219,103
73220,103
73221,103
73222,103
73223,103
73224,81 138
73225,103
73226,2
73227,200
73228,103
73229,200
73230,103
73231,2
73232,103
73233,103
73234,200
73235,81
73236,200
73237,103
73238,103
73239,49
73240,30 175
73241,49
73242,200
73243,103
73244,103
73245,103
73246,103
73247,103
73248,200
73249,103
73250,103
73251,200
73252,9 103
73253,81
73254,200
73255,103
73256,103
73257,103
73258,103
73259,103
73260,175
73261,2
73262,103
73263,200
73264,103
73265,103
73266,103
73267,103
73268,200
73269,200
73270,103
73271,103
73272,103
73273,103
73274,47
73275,45
73276,103
73277,103
73278,2
73279,200
73280,118
73281,181
73282,103
73283,103
73284,45 81
73285,200
73286,103
73287,103
73288,103
73289,2
73290,103
73291,103
73292,45 181
73293,103
73294,2
73295,186
73296,103
73297,103
73298,103
73299,103
73300,103
73301,45
73302,2
73303,103
73304,103
73305,103
73306,186
73307,103
73308,103
73309,30 186
73310,103
73311,200
73312,103
73313,103
73314,103
73315,103
73316,195
73317,45
73318,103
73319,103
73320,200
73321,78 162
73322,2
73323,103
73324,103
73325,175
73326,103
73327,2
73328,45 181
73329,103
73330,103
73331,103
73332,103
73333,200
73334,200
73335,45
73336,200
73337,103
73338,45 181
73339,103
73340,103
73341,103
73342,175
73343,200
73344,103
73345,200
73346,103
73347,200
73348,103
73349,200
73350,200
73351,103
73352,103
73353,186
73354,200
73355,2
73356,200
73357,103
73358,167
73359,103
73360,175
73361,103
73362,103
73363,175
73364,103
73365,103
73366,103
73367,103
73368,103
73369,103
73370,81
73371,64
73372,103
73373,36
73374,9 103
73375,103
73376,103
73377,103
73378,103
73379,103
73380,64
73381,64
73382,103
73383,36
73384,32 36
73385,64
73386,103
73387,200
73388,45
73389,200
73390,200
73391,200
73392,45 167
73393,103
73394,103
73395,103
73396,103
73397,103
73398,42 103
73399,103
73400,103
73401,103
73402,200
73403,181
73404,176 181 186
73405,103
73406,103
73407,103
73408,103
73409,103
73410,81
73411,170
73412,103
73413,103
73414,103
73415,200
73416,103
73417,200
73418,181
73419,2
73420,49
73421,103
73422,81
73423,103
73424,103
73425,103
73426,103
73427,103
73428,103
73429,103
73430,103
73431,103
73432,103
73433,181
73434,103
73435,200
73436,180
73437,181
73438,49
73439,103
73440,81
73441,103
73442,59
73443,103
73444,200
73445,180
73446,103
73447,103
73448,8
73449,103
73450,200
73451,162
73452,81
73453,103
73454,81
73455,103
73456,103
73457,177 200
73458,103
73459,186
73460,200
73461,200
73462,200
73463,103
73464,103
73465,103
73466,103
73467,103
73468,103
73469,47
73470,47
73471,47
73472,103
73473,78 162
73474,103
73475,200
73476,45
73477,103
73478,2
73479,103
73480,200
73481,103
73482,103
73483,175
73484,2
73485,175 181
73486,103
73487,103
73488,45
73489,103
73490,103
73491,103
73492,200
73493,177
73494,200
73495,103
73496,200
73497,103
73498,32
73499,45 200
73500,200
73501,200
73502,103
73503,103
73504,9 103 186
73505,49
73506,2
73507,123
73508,103
73509,103
73510,47
73511,45
73512,103
73513,103
73514,162
73515,103
73516,200
73517,200
73518,200
73519,103
73520,113
73521,170
73522,9 103
73523,9 103
73524,200
73525,45
73526,177
73527,177
73528,200
73529,103
73530,2
73531,103
73532,103
73533,101
73534,103
73535,49
73536,181
73537,103
73538,2
73539,103
73540,103
73541,103
73542,103
73543,175
73544,103
73545,103
73546,181
73547,103
73548,103
73549,103
73550,162
73551,45
73552,103
73553,200
73554,200
73555,103
73556,200
73557,103
73558,200
73559,186
73560,2
73561,175
73562,2
73563,103
73564,177
73565,167
73566,103
73567,9 103
73568,103
73569,181
73570,103
73571,103
73572,103
73573,81
73574,117
73575,162
73576,103
73577,47
73578,103
73579,103
73580,103
73581,103
73582,103
73583,103
73584,103
73585,103
73586,103
73587,103
73588,103
73589,81 136
73590,81
73591,81
73592,136
73593,103
73594,81
73595,81
73596,81
73597,81
73598,81
73599,81
73600,81
73601,81
73602,81 136
73603,103
73604,103
73605,103
73606,103
73607,81
73608,103
73609,103
73610,103
73611,103
73612,103
73613,103
73614,103
73615,103
73616,103
73617,103
73618,170
73619,103
73620,195
73621,103
73622,103
73623,103
73624,103
73625,103
73626,200
73627,103
73628,186
73629,120
73630,120
73631,120
73632,103
73633,103
73634,103
73635,103
73636,124
73637,103
73638,103
73639,193
73640,25
73641,25
73642,193
73643,103
73644,86
73645,103
73646,103
73647,123
73648,103
73649,103
73650,103
73651,103
73652,103
73653,177 200
73654,36
73655,103
73656,103
73657,103
73658,200
73659,103
73660,200
73661,162
73662,103
73663,175
73664,200
73665,81
73666,175
73667,45
73668,103
73669,103
73670,103
73671,103
73672,103
73673,103
73674,103
73675,103
73676,103
73677,49
73678,103
73679,103
73680,103
73681,123
73682,103
73683,103
73684,162
73685,103
73686,177
73687,45
73688,9 103
73689,103
73690,177
73691,9 103
73692,177
73693,200
73694,103
73695,103
73696,45
73697,103
73698,200
73699,103
73700,186
73701,2 186
73702,103
73703,103
73704,9 103
73705,113
73706,103
73707,162
73708,118
73709,103
73710,103
73711,81
73712,103
73713,138
73714,81
73715,103
73716,103
73717,2
73718,103
73719,103
73720,103
73721,118
73722,103
73723,9 103 113 167
73724,103
73725,103
73726,103
73727,103
73728,103
73729,186
73730,2
73731,45
73732,103
73733,193
73734,138
73735,193
73736,103
73737,103
73738,98
73739,103
73740,103
73741,35 118
73742,186
73743,9 103
73744,103
73745,103
73746,9 103
73747,103
73748,103
73749,103
73750,117
73751,200
73752,103
73753,45 103
73754,47
73755,34
73756,47
73757,47
73758,103
73759,9 103
73760,47
73761,47
73762,103
73763,103
73764,103
73765,103
73766,167
73767,103
73768,200
73769,167
73770,103
73771,42 103
73772,103
73773,103
73774,103
73775,103
73776,103
73777,45
73778,103
73779,103
73780,103
73781,45 181
73782,103
73783,200
73784,103
73785,103
73786,175
73787,103
73788,103
73789,103
73790,103
73791,103
73792,103
73793,103
73794,103
73795,103
73796,103
73797,118
73798,200
73799,181 186
73800,103
73801,103
73802,103
73803,103
73804,103
73805,103
73806,103
73807,9 103
73808,103
73809,103
73810,103
73811,103
73812,103
73813,103
73814,9 103 186
73815,2 45
73816,45
73817,103
73818,9 103
73819,103
73820,103
73821,9 103
73822,42 103
73823,103
73824,103
73825,103
73826,103
73827,103
73828,103
73829,64
73830,103
73831,103
73832,36
73833,61 152
73834,103
73835,162
73836,103
73837,103
73838,103
73839,200
73840,103
73841,103
73842,103
73843,2
73844,177
73845,36
73846,186
73847,200
73848,200
73849,177 200
73850,103
73851,45
73852,181
73853,45
73854,103
73855,103
73856,103
73857,103
73858,118
73859,103
73860,2 103
73861,9 42 103
73862,103
73863,45
73864,103
73865,200
73866,103
73867,200
73868,103
73869,103
73870,177
73871,103
73872,103
73873,200
73874,103
73875,157
73876,103
73877,138
73878,162
73879,81
73880,81
73881,81
73882,103
73883,103
73884,103
73885,45
73886,8 180
73887,200
73888,103
73889,103
73890,8
73891,103
73892,103
73893,103
73894,177 200
73895,103
73896,103
73897,103
73898,200
73899,103
73900,103
73901,103
73902,103
73903,167
73904,103
73905,26
73906,103
73907,103
73908,103
73909,103
73910,47
73911,103
73912,180
73913,103
73914,35 118
73915,103
73916,9 103
73917,42 103
73918,103
73919,103
73920,118
73921,103
73922,64
73923,186
73924,200
73925,103
73926,177
73927,35 118
73928,9 103 186
73929,103
73930,2
73931,103
73932,103
73933,103
73934,64
73935,103
73936,103
73937,103
73938,64
73939,32 36
73940,162
73941,32 36
73942,103
73943,64
73944,103
73945,103
73946,103
73947,36
73948,64
73949,81
73950,103
73951,103
73952,103
73953,103
73954,103
73955,103
73956,103
73957,103
73958,103
73959,103
73960,103
73961,193
73962,103
73963,103
73964,162
73965,103
73966,103
73967,49
73968,193
73969,51
73970,193
73971,47
73972,103
73973,103
73974,103
73975,118 196
73976,49
73977,103
73978,103
73979,103
73980,103
73981,30 170
73982,103
73983,103
73984,103
73985,103
73986,103
73987,103
73988,103
73989,103
73990,103
73991,103
73992,103
73993,103
73994,103
73995,103
73996,103
73997,103
73998,71
73999,193
74000,103
74001,138
74002,103
74003,103
74004,103
74005,103
74006,81
74007,103
74008,103
74009,49 51 164
74010,103
74011,81
74012,103
74013,177
74014,103
74015,103
74016,103
74017,193
74018,193
74019,193
74020,86 193
74021,193
74022,103
74023,25
74024,25
74025,36
74026,59
74027,36
74028,103
74029,103
74030,103
74031,103
74032,138
74033,103
74034,103
74035,103
74036,103
74037,103
74038,177
74039,103
74040,103
74041,193
74042,103
74043,103
74044,103
74045,193
74046,193
74047,193
74048,193
74049,98
74050,103
74051,162
74052,103
74053,103
74054,193
74055,193
74056,103
74057,193
74058,193
74059,11
74060,103
74061,103
74062,103
74063,25
74064,193
74065,103
74066,193
74067,11
74068,103
74069,162
74070,133
74071,103
74072,9 103
74073,9 103 113
74074,103
74075,103
74076,103
74077,103
74078,103
74079,113
74080,103
74081,103
74082,103
74083,103
74084,103
74085,103
74086,124
74087,193
74088,103
74089,193
74090,103
74091,103
74092,103
74093,103
74094,103
74095,103
74096,193
74097,170
74098,103
74099,103
74100,103
74101,195
74102,193
74103,11 193
74104,193
74105,103
74106,193
74107,193
74108,193
74109,103
74110,103
74111,103
74112,9 42 103
74113,103
74114,103
74115,103
74116,103
74117,103
74118,103
74119,103
74120,103
74121,103
74122,103
74123,103
74124,103
74125,103
74126,103
74127,162
74128,138
74129,103
74130,103
74131,103
74132,49
74133,47
74134,103
74135,136
74136,103
74137,103
74138,103
74139,103
74140,103
74141,103
74142,200
74143,103
74144,103
74145,103
74146,103
74147,193
74148,103
74149,193
74150,81
74151,103
74152,103
74153,81
74154,47
74155,81 136
74156,103
74157,103
74158,103
74159,103
74160,103
74161,103
74162,103
74163,30
74164,103
74165,45
74166,200
74167,103
74168,103
74169,175
74170,200
74171,103
74172,200
74173,103
74174,78 162
74175,103
74176,103
74177,103
74178,162
74179,45
74180,200
74181,103
74182,103
74183,103
74184,124
74185,103
74186,103
74187,103
74188,103
74189,103
74190,103
74191,103
74192,103
74193,162
74194,181
74195,8 170
74196,103
74197,118
74198,103
74199,103
74200,103
74201,103
74202,103
74203,103
74204,103
74205,103
74206,103
